id1,id2,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,valid_ET,Day Of Week ET,sunrise,sunset,daylight
1624,3218,JYO,2023-10-16 17:35:00+00:00,59.0,46.4,62.92,340.0,13.0,0.0,29.77,,10.0,16.0,OVC,,,,6000.0,,,,,,,,,,,59.0,KJYO 161735Z AUTO 34013G16KT 10SM OVC060 15/08 A2977 RMK AO2,,2023-10-16 13:35:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1625,3219,JYO,2023-10-16 17:55:00+00:00,59.0,46.4,62.92,360.0,12.0,0.0,29.77,,10.0,18.0,BKN,OVC,,,6000.0,7000.0,,,,,,,,,,59.0,KJYO 161755Z AUTO 36012G18KT 10SM BKN060 OVC070 15/08 A2977 RMK AO2,,2023-10-16 13:55:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1626,3220,JYO,2023-10-16 18:15:00+00:00,59.0,46.4,62.92,330.0,12.0,0.0,29.76,,10.0,18.0,SCT,SCT,OVC,,3600.0,4800.0,6000.0,,,,,,,,,59.0,KJYO 161815Z AUTO 33012G18KT 10SM SCT036 SCT048 OVC060 15/08 A2976 RMK AO2,,2023-10-16 14:15:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1627,3221,JYO,2023-10-16 18:55:00+00:00,59.0,46.4,62.92,330.0,8.0,0.0,29.75,,10.0,15.0,BKN,OVC,,,6000.0,7000.0,,,,,,,,,,59.0,KJYO 161855Z AUTO 33008G15KT 10SM BKN060 OVC070 15/08 A2975 RMK AO2,,2023-10-16 14:55:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1628,3222,JYO,2023-10-16 19:15:00+00:00,60.8,46.4,59.01,340.0,12.0,0.0,29.75,,10.0,18.0,SCT,SCT,SCT,,4000.0,6000.0,7000.0,,,,,,,,,60.8,KJYO 161915Z AUTO 34012G18KT 10SM SCT040 SCT060 SCT070 16/08 A2975 RMK AO2,,2023-10-16 15:15:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1629,3223,JYO,2023-10-16 19:35:00+00:00,60.8,46.4,59.01,330.0,10.0,0.0,29.75,,10.0,20.0,SCT,BKN,,,4000.0,6000.0,,,,,,,,,,60.8,KJYO 161935Z AUTO 33010G20KT 290V350 10SM SCT040 BKN060 16/08 A2975 RMK AO2,,2023-10-16 15:35:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1630,3224,JYO,2023-10-16 19:55:00+00:00,60.8,46.4,59.01,310.0,12.0,0.0,29.75,,10.0,16.0,SCT,BKN,,,4200.0,5000.0,,,,,,,,,,60.8,KJYO 161955Z AUTO 31012G16KT 280V340 10SM SCT042 BKN050 16/08 A2975 RMK AO2,,2023-10-16 15:55:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1631,3225,JYO,2023-10-16 20:15:00+00:00,62.6,46.4,55.37,320.0,14.0,0.0,29.76,,10.0,19.0,BKN,OVC,,,4200.0,5000.0,,,,,,,,,,62.6,KJYO 162015Z AUTO 32014G19KT 10SM BKN042 OVC050 17/08 A2976 RMK AO2,,2023-10-16 16:15:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1632,3226,JYO,2023-10-16 20:35:00+00:00,59.0,44.6,58.77,320.0,10.0,0.0,29.76,,10.0,,OVC,,,,4600.0,,,,,,,,,,,59.0,KJYO 162035Z AUTO 32010KT 10SM OVC046 15/07 A2976 RMK AO2,,2023-10-16 16:35:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1633,3227,JYO,2023-10-16 20:55:00+00:00,60.8,46.4,59.01,320.0,7.0,0.0,29.76,,10.0,,BKN,OVC,,,4200.0,4900.0,,,,,,,,,,60.8,KJYO 162055Z AUTO 32007KT 10SM BKN042 OVC049 16/08 A2976 RMK AO2,,2023-10-16 16:55:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1634,3228,JYO,2023-10-16 21:15:00+00:00,59.0,46.4,62.92,340.0,13.0,0.0,29.77,,10.0,19.0,SCT,BKN,OVC,,4200.0,4900.0,9000.0,,,,,,,,,59.0,KJYO 162115Z AUTO 34013G19KT 10SM SCT042 BKN049 OVC090 15/08 A2977 RMK AO2,,2023-10-16 17:15:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1635,3229,JYO,2023-10-16 21:35:00+00:00,59.0,46.4,62.92,330.0,9.0,0.0,29.77,,10.0,16.0,SCT,OVC,,,5500.0,9000.0,,,,,,,,,,59.0,KJYO 162135Z AUTO 33009G16KT 10SM SCT055 OVC090 15/08 A2977 RMK AO2,,2023-10-16 17:35:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1636,3230,JYO,2023-10-16 21:55:00+00:00,59.0,46.4,62.92,330.0,11.0,0.0,29.77,,10.0,16.0,OVC,,,,9000.0,,,,,,,,,,,59.0,KJYO 162155Z AUTO 33011G16KT 10SM OVC090 15/08 A2977 RMK AO2,,2023-10-16 17:55:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1637,3231,JYO,2023-10-16 22:15:00+00:00,57.2,46.4,67.12,330.0,9.0,0.0,29.77,,10.0,,OVC,,,,8000.0,,,,,,,,,,,57.2,KJYO 162215Z AUTO 33009KT 10SM OVC080 14/08 A2977 RMK AO2,,2023-10-16 18:15:00-04:00,0,2023-10-16 11:18:35.614462+00:00,2023-10-16 22:28:14.055194+00:00,True
1638,3271,JYO,2023-10-17 11:35:00+00:00,51.8,50.0,93.55,350.0,4.0,0.0,29.93,,10.0,,OVC,,,,6000.0,,,,,,,,,,,51.8,KJYO 171135Z AUTO 35004KT 10SM OVC060 11/10 A2993 RMK AO2,,2023-10-17 07:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1639,3272,JYO,2023-10-17 11:55:00+00:00,51.8,50.0,93.55,310.0,5.0,0.0,29.95,,10.0,,OVC,,,,6000.0,,,,,,,,,,,51.8,KJYO 171155Z AUTO 31005KT 10SM OVC060 11/10 A2995 RMK AO2,,2023-10-17 07:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1640,3273,JYO,2023-10-17 12:15:00+00:00,51.8,50.0,93.55,340.0,5.0,0.0,29.95,,10.0,,OVC,,,,6000.0,,,,,,,,,,,51.8,KJYO 171215Z AUTO 34005KT 10SM OVC060 11/10 A2995 RMK AO2,,2023-10-17 08:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1641,3274,JYO,2023-10-17 12:35:00+00:00,51.8,50.0,93.55,310.0,6.0,0.0,29.97,,10.0,,OVC,,,,6000.0,,,,,,,,,,,51.8,KJYO 171235Z AUTO 31006KT 10SM OVC060 11/10 A2997 RMK AO2,,2023-10-17 08:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1642,3275,JYO,2023-10-17 12:55:00+00:00,53.6,50.0,87.56,330.0,6.0,0.0,29.98,,10.0,,OVC,,,,6000.0,,,,,,,,,,,53.6,KJYO 171255Z AUTO 33006KT 10SM OVC060 12/10 A2998 RMK AO2,,2023-10-17 08:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1643,3276,JYO,2023-10-17 13:15:00+00:00,53.6,50.0,87.56,360.0,4.0,0.0,29.99,,10.0,,OVC,,,,6000.0,,,,,,,,,,,53.6,KJYO 171315Z AUTO 36004KT 10SM OVC060 12/10 A2999 RMK AO2,,2023-10-17 09:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1644,3277,JYO,2023-10-17 13:35:00+00:00,53.6,50.0,87.56,350.0,4.0,0.0,30.0,,10.0,,OVC,,,,6000.0,,,,,,,,,,,53.6,KJYO 171335Z AUTO 35004KT 10SM OVC060 12/10 A3000 RMK AO2,,2023-10-17 09:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1645,3278,JYO,2023-10-17 13:55:00+00:00,53.6,50.0,87.56,330.0,9.0,0.0,30.0,,10.0,,OVC,,,,6000.0,,,,,,,,,,,53.6,KJYO 171355Z AUTO 33009KT 10SM OVC060 12/10 A3000 RMK AO2,,2023-10-17 09:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1646,3279,JYO,2023-10-17 14:15:00+00:00,55.4,50.0,81.99,330.0,11.0,0.0,30.0,,10.0,,OVC,,,,5000.0,,,,,,,,,,,55.4,KJYO 171415Z AUTO 33011KT 10SM OVC050 13/10 A3000 RMK AO2,,2023-10-17 10:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1647,3280,JYO,2023-10-17 14:35:00+00:00,55.4,50.0,81.99,330.0,10.0,0.0,30.01,,10.0,,OVC,,,,5000.0,,,,,,,,,,,55.4,KJYO 171435Z AUTO 33010KT 10SM OVC050 13/10 A3001 RMK AO2,,2023-10-17 10:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1648,3281,JYO,2023-10-17 14:55:00+00:00,55.4,50.0,81.99,340.0,8.0,0.0,30.02,,10.0,,OVC,,,,5000.0,,,,,,,,,,,55.4,KJYO 171455Z AUTO 34008KT 10SM OVC050 13/10 A3002 RMK AO2,,2023-10-17 10:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1649,3282,JYO,2023-10-17 15:15:00+00:00,55.4,50.0,81.99,330.0,10.0,0.0,30.02,,10.0,,OVC,,,,5000.0,,,,,,,,,,,55.4,KJYO 171515Z AUTO 33010KT 10SM OVC050 13/10 A3002 RMK AO2,,2023-10-17 11:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1650,3283,JYO,2023-10-17 15:35:00+00:00,57.2,50.0,76.82,320.0,11.0,0.0,30.02,,10.0,,OVC,,,,5000.0,,,,,,,,,,,57.2,KJYO 171535Z AUTO 32011KT 10SM OVC050 14/10 A3002 RMK AO2,,2023-10-17 11:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1651,3284,JYO,2023-10-17 15:55:00+00:00,59.0,50.0,72.01,320.0,8.0,0.0,30.02,,10.0,,OVC,,,,5000.0,,,,,,,,,,,59.0,KJYO 171555Z AUTO 32008KT 10SM OVC050 15/10 A3002 RMK AO2,,2023-10-17 11:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1652,3285,JYO,2023-10-17 16:15:00+00:00,59.0,48.2,67.33,330.0,8.0,0.0,30.02,,10.0,14.0,OVC,,,,4800.0,,,,,,,,,,,59.0,KJYO 171615Z AUTO 33008G14KT 10SM OVC048 15/09 A3002 RMK AO2,,2023-10-17 12:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1653,3286,JYO,2023-10-17 16:35:00+00:00,59.0,50.0,72.01,310.0,9.0,0.0,30.02,,10.0,,BKN,,,,4800.0,,,,,,,,,,,59.0,KJYO 171635Z AUTO 31009KT 10SM BKN048 15/10 A3002 RMK AO2,,2023-10-17 12:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1654,3287,JYO,2023-10-17 16:55:00+00:00,60.8,50.0,67.54,330.0,12.0,0.0,30.02,,10.0,16.0,SCT,,,,5000.0,,,,,,,,,,,60.8,KJYO 171655Z AUTO 33012G16KT 10SM SCT050 16/10 A3002 RMK AO2,,2023-10-17 12:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1655,3288,JYO,2023-10-17 17:15:00+00:00,59.0,48.2,67.33,320.0,10.0,0.0,30.02,,10.0,14.0,OVC,,,,5000.0,,,,,,,,,,,59.0,KJYO 171715Z AUTO 32010G14KT 10SM OVC050 15/09 A3002 RMK AO2,,2023-10-17 13:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1656,3289,JYO,2023-10-17 17:35:00+00:00,59.0,50.0,72.01,320.0,10.0,0.0,30.02,,10.0,,SCT,SCT,OVC,,3100.0,4200.0,5000.0,,,,,,,,,59.0,KJYO 171735Z AUTO 32010KT 10SM SCT031 SCT042 OVC050 15/10 A3002 RMK AO2,,2023-10-17 13:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1657,3290,JYO,2023-10-17 17:55:00+00:00,57.2,46.4,67.12,330.0,13.0,0.0,30.02,,10.0,18.0,SCT,SCT,OVC,,3100.0,4200.0,5000.0,,,,,,,,,57.2,KJYO 171755Z AUTO 33013G18KT 10SM SCT031 SCT042 OVC050 14/08 A3002 RMK AO2,,2023-10-17 13:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1658,3291,JYO,2023-10-17 18:15:00+00:00,57.2,48.2,71.83,320.0,12.0,0.0,30.02,,10.0,,OVC,,,,4800.0,,,,,,,,,,,57.2,KJYO 171815Z AUTO 32012KT 10SM OVC048 14/09 A3002 RMK AO2,,2023-10-17 14:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1659,3292,JYO,2023-10-17 18:55:00+00:00,59.0,46.4,62.92,340.0,8.0,0.0,30.02,,10.0,14.0,OVC,,,,5000.0,,,,,,,,,,,59.0,KJYO 171855Z AUTO 34008G14KT 10SM OVC050 15/08 A3002 RMK AO2,,2023-10-17 14:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1660,3293,JYO,2023-10-17 19:15:00+00:00,57.2,46.4,67.12,330.0,11.0,0.0,30.02,,10.0,14.0,SCT,OVC,,,3900.0,5000.0,,,,,,,,,,57.2,KJYO 171915Z AUTO 33011G14KT 10SM SCT039 OVC050 14/08 A3002 RMK AO2,,2023-10-17 15:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1661,3294,JYO,2023-10-17 19:35:00+00:00,55.4,46.4,71.64,340.0,8.0,0.0,30.03,,10.0,,OVC,,,,3600.0,,,,,,,,,,,55.4,KJYO 171935Z AUTO 34008KT 10SM OVC036 13/08 A3003 RMK AO2,,2023-10-17 15:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1662,3295,JYO,2023-10-17 19:55:00+00:00,55.4,46.4,71.64,340.0,8.0,0.0,30.03,,10.0,,SCT,OVC,,,3800.0,4400.0,,,,,,,,,,55.4,KJYO 171955Z AUTO 34008KT 10SM SCT038 OVC044 13/08 A3003 RMK AO2,,2023-10-17 15:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1663,3296,JYO,2023-10-17 20:15:00+00:00,57.2,46.4,67.12,340.0,10.0,0.0,30.04,,10.0,14.0,OVC,,,,4800.0,,,,,,,,,,,57.2,KJYO 172015Z AUTO 34010G14KT 10SM OVC048 14/08 A3004 RMK AO2,,2023-10-17 16:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1664,3297,JYO,2023-10-17 20:35:00+00:00,57.2,46.4,67.12,360.0,8.0,0.0,30.04,,10.0,,OVC,,,,4800.0,,,,,,,,,,,57.2,KJYO 172035Z AUTO 36008KT 10SM OVC048 14/08 A3004 RMK AO2,,2023-10-17 16:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1665,3298,JYO,2023-10-17 20:55:00+00:00,57.2,46.4,67.12,350.0,6.0,0.0,30.05,,10.0,,OVC,,,,4800.0,,,,,,,,,,,57.2,KJYO 172055Z AUTO 35006KT 10SM OVC048 14/08 A3005 RMK AO2,,2023-10-17 16:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1666,3299,JYO,2023-10-17 21:15:00+00:00,57.2,46.4,67.12,10.0,5.0,0.0,30.05,,10.0,,OVC,,,,4800.0,,,,,,,,,,,57.2,KJYO 172115Z AUTO 01005KT 10SM OVC048 14/08 A3005 RMK AO2,,2023-10-17 17:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1667,3300,JYO,2023-10-17 21:35:00+00:00,57.2,46.4,67.12,360.0,5.0,0.0,30.05,,10.0,,OVC,,,,4800.0,,,,,,,,,,,57.2,KJYO 172135Z AUTO 36005KT 10SM OVC048 14/08 A3005 RMK AO2,,2023-10-17 17:35:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1668,3301,JYO,2023-10-17 21:55:00+00:00,55.4,46.4,71.64,360.0,4.0,0.0,30.05,,10.0,,OVC,,,,5000.0,,,,,,,,,,,55.4,KJYO 172155Z AUTO 36004KT 10SM OVC050 13/08 A3005 RMK AO2,,2023-10-17 17:55:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1669,3302,JYO,2023-10-17 22:15:00+00:00,55.4,46.4,71.64,20.0,5.0,0.0,30.05,,10.0,,OVC,,,,5000.0,,,,,,,,,,,55.4,KJYO 172215Z AUTO 02005KT 10SM OVC050 13/08 A3005 RMK AO2,,2023-10-17 18:15:00-04:00,1,2023-10-17 11:19:35.946252+00:00,2023-10-17 22:26:48.700942+00:00,True
1670,3332,JYO,2023-10-18 11:35:00+00:00,46.4,46.4,100.0,0.0,0.0,0.0,30.18,,10.0,,OVC,,,,6000.0,,,,,,,,,,,46.4,KJYO 181135Z AUTO 00000KT 10SM OVC060 08/08 A3018 RMK AO2,,2023-10-18 07:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1671,3333,JYO,2023-10-18 11:55:00+00:00,46.4,46.4,100.0,0.0,0.0,0.0,30.19,,10.0,,OVC,,,,6000.0,,,,,,,,,,,46.4,KJYO 181155Z AUTO 00000KT 10SM OVC060 08/08 A3019 RMK AO2,,2023-10-18 07:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1672,3334,JYO,2023-10-18 12:15:00+00:00,48.2,46.4,93.45,0.0,0.0,0.0,30.2,,10.0,,OVC,,,,6000.0,,,,,,,,,,,48.2,KJYO 181215Z AUTO 00000KT 10SM OVC060 09/08 A3020 RMK AO2,,2023-10-18 08:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1673,3335,JYO,2023-10-18 12:35:00+00:00,48.2,48.2,100.0,0.0,0.0,0.0,30.2,,10.0,,OVC,,,,6000.0,,,,,,,,,,,48.2,KJYO 181235Z AUTO 00000KT 10SM OVC060 09/09 A3020 RMK AO2,,2023-10-18 08:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1674,3336,JYO,2023-10-18 12:55:00+00:00,50.0,50.0,100.0,0.0,0.0,0.0,30.21,,10.0,,OVC,,,,6000.0,,,,,,,,,,,50.0,KJYO 181255Z AUTO 00000KT 10SM OVC060 10/10 A3021 RMK AO2,,2023-10-18 08:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1675,3337,JYO,2023-10-18 13:15:00+00:00,50.0,50.0,100.0,0.0,0.0,0.0,30.21,,10.0,,OVC,,,,6000.0,,,,,,,,,,,50.0,KJYO 181315Z AUTO 00000KT 10SM OVC060 10/10 A3021 RMK AO2,,2023-10-18 09:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1676,3338,JYO,2023-10-18 13:35:00+00:00,51.8,50.0,93.55,270.0,3.0,0.0,30.21,,10.0,,OVC,,,,6000.0,,,,,,,,,,,51.8,KJYO 181335Z AUTO 27003KT 10SM OVC060 11/10 A3021 RMK AO2,,2023-10-18 09:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1677,3339,JYO,2023-10-18 13:55:00+00:00,53.6,48.2,81.87,300.0,4.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,53.6,KJYO 181355Z AUTO 30004KT 10SM OVC060 12/09 A3022 RMK AO2,,2023-10-18 09:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1678,3340,JYO,2023-10-18 14:15:00+00:00,55.4,46.4,71.64,280.0,3.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,55.4,KJYO 181415Z AUTO 28003KT 10SM OVC060 13/08 A3022 RMK AO2,,2023-10-18 10:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1679,3341,JYO,2023-10-18 14:35:00+00:00,55.4,46.4,71.64,300.0,3.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,55.4,KJYO 181435Z AUTO 30003KT 10SM OVC060 13/08 A3022 RMK AO2,,2023-10-18 10:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1680,3342,JYO,2023-10-18 14:55:00+00:00,55.4,46.4,71.64,330.0,5.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,55.4,KJYO 181455Z AUTO 33005KT 10SM OVC060 13/08 A3022 RMK AO2,,2023-10-18 10:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1681,3343,JYO,2023-10-18 15:15:00+00:00,59.0,46.4,62.92,320.0,5.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,59.0,KJYO 181515Z AUTO 32005KT 10SM OVC060 15/08 A3022 RMK AO2,,2023-10-18 11:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1682,3344,JYO,2023-10-18 15:35:00+00:00,59.0,44.6,58.77,320.0,4.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,59.0,KJYO 181535Z AUTO 32004KT 10SM OVC060 15/07 A3022 RMK AO2,,2023-10-18 11:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1683,3345,JYO,2023-10-18 15:55:00+00:00,59.0,44.6,58.77,0.0,0.0,0.0,30.22,,10.0,,OVC,,,,6000.0,,,,,,,,,,,59.0,KJYO 181555Z AUTO 00000KT 10SM OVC060 15/07 A3022 RMK AO2,,2023-10-18 11:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1684,3346,JYO,2023-10-18 16:15:00+00:00,60.8,44.6,55.12,0.0,0.0,0.0,30.21,,10.0,,OVC,,,,6000.0,,,,,,,,,,,60.8,KJYO 181615Z AUTO 00000KT 10SM OVC060 16/07 A3021 RMK AO2,,2023-10-18 12:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1685,3347,JYO,2023-10-18 16:35:00+00:00,59.0,44.6,58.77,20.0,5.0,0.0,30.21,,10.0,,SCT,OVC,,,4800.0,6000.0,,,,,,,,,,59.0,KJYO 181635Z AUTO 02005KT 10SM SCT048 OVC060 15/07 A3021 RMK AO2,,2023-10-18 12:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1686,3348,JYO,2023-10-18 16:55:00+00:00,59.0,44.6,58.77,300.0,7.0,0.0,30.21,,10.0,,SCT,BKN,,,4600.0,6000.0,,,,,,,,,,59.0,KJYO 181655Z AUTO 30007KT 280V350 10SM SCT046 BKN060 15/07 A3021 RMK AO2,,2023-10-18 12:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1687,3349,JYO,2023-10-18 17:15:00+00:00,60.8,46.4,59.01,320.0,6.0,0.0,30.2,,10.0,,OVC,,,,5000.0,,,,,,,,,,,60.8,KJYO 181715Z AUTO 32006KT 10SM OVC050 16/08 A3020 RMK AO2,,2023-10-18 13:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1688,3350,JYO,2023-10-18 17:35:00+00:00,59.0,44.6,58.77,320.0,7.0,0.0,30.19,,10.0,,OVC,,,,5000.0,,,,,,,,,,,59.0,KJYO 181735Z AUTO 32007KT 10SM OVC050 15/07 A3019 RMK AO2,,2023-10-18 13:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1689,3351,JYO,2023-10-18 17:55:00+00:00,60.8,44.6,55.12,280.0,4.0,0.0,30.18,,10.0,,OVC,,,,5000.0,,,,,,,,,,,60.8,KJYO 181755Z AUTO 28004KT 10SM OVC050 16/07 A3018 RMK AO2,,2023-10-18 13:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1690,3352,JYO,2023-10-18 18:15:00+00:00,59.0,44.6,58.77,330.0,5.0,0.0,30.18,,10.0,,OVC,,,,4600.0,,,,,,,,,,,59.0,KJYO 181815Z AUTO 33005KT 10SM OVC046 15/07 A3018 RMK AO2,,2023-10-18 14:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1691,3353,JYO,2023-10-18 18:35:00+00:00,59.0,44.6,58.77,320.0,5.0,0.0,30.18,,10.0,,OVC,,,,4600.0,,,,,,,,,,,59.0,KJYO 181835Z AUTO 32005KT 10SM OVC046 15/07 A3018 RMK AO2,,2023-10-18 14:35:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1692,3354,JYO,2023-10-18 18:55:00+00:00,59.0,46.4,62.92,330.0,3.0,0.0,30.17,,10.0,,OVC,,,,4600.0,,,,,,,,,,,59.0,KJYO 181855Z AUTO 33003KT 10SM OVC046 15/08 A3017 RMK AO2,,2023-10-18 14:55:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
1693,3355,JYO,2023-10-18 19:15:00+00:00,59.0,44.6,58.77,0.0,0.0,0.0,30.17,,10.0,,OVC,,,,4600.0,,,,,,,,,,,59.0,KJYO 181915Z AUTO 00000KT 10SM OVC046 15/07 A3017 RMK AO2,,2023-10-18 15:15:00-04:00,2,2023-10-18 11:20:36.619936+00:00,2023-10-18 22:25:24.211121+00:00,True
